county_fips_code,year,unit_desc,Value
06021,2007,$,2588000.0
06067,2012,$,1727000.0
06067,2007,$,3076000.0
06095,2017,$,3260000.0
06095,2012,$,9195000.0
06095,2007,$,7097000.0
06101,2012,$,5653000.0
06101,2007,$,5789000.0
06103,2012,$,805000.0
06103,2007,$,359000.0
06113,2017,$,9438000.0
06113,2012,$,18734000.0
06113,2007,$,12098000.0
06115,2012,$,647000.0
06019,2017,$,17422000.0
06019,2012,$,47226000.0
06019,2007,$,15137000.0
06029,2017,$,4250000.0
06029,2012,$,24857000.0
06029,2007,$,19702000.0
06031,2017,$,10039000.0
06031,2012,$,39737000.0
06031,2007,$,19462000.0
06039,2017,$,993000.0
06039,2007,$,1998000.0
06047,2017,$,5766000.0
06047,2012,$,19471000.0
06047,2007,$,3629000.0
06077,2017,$,5216000.0
06077,2012,$,16379000.0
06077,2007,$,6244000.0
06099,2017,$,295000.0
06099,2012,$,2689000.0
06099,2007,$,441000.0
06107,2017,$,5900000.0
06107,2012,$,23600000.0
06107,2007,$,9370000.0
06061,2012,$,175000.0
06109,2012,$,1000.0
06025,2017,$,10812000.0
06025,2012,$,83053000.0
06025,2007,$,24286000.0
06065,2017,$,4766000.0
06065,2012,$,2599000.0
06065,2007,$,1720000.0
06071,2012,$,23000.0
06083,2007,$,1818000.0
08037,2017,$,29000.0
08081,2017,$,922000.0
08103,2007,$,36000.0
08107,2017,$,111000.0
08107,2007,$,344000.0
08013,2017,$,534000.0
08013,2012,$,918000.0
08013,2007,$,673000.0
08014,2017,$,80000.0
08014,2012,$,968000.0
08014,2007,$,228000.0
08069,2017,$,800000.0
08069,2012,$,2458000.0
08069,2007,$,1994000.0
08075,2017,$,16311000.0
08075,2012,$,28760000.0
08075,2007,$,22404000.0
08087,2017,$,10358000.0
08087,2012,$,16168000.0
08087,2007,$,11261000.0
08115,2017,$,11255000.0
08115,2012,$,17737000.0
08115,2007,$,14785000.0
08123,2017,$,17807000.0
08123,2012,$,33360000.0
08123,2007,$,21055000.0
08001,2017,$,27743000.0
08001,2012,$,42987000.0
08001,2007,$,31520000.0
08005,2017,$,5270000.0
08005,2012,$,7127000.0
08005,2007,$,8778000.0
08017,2017,$,29394000.0
08017,2012,$,30759000.0
08017,2007,$,31288000.0
08035,2012,$,97000.0
08035,2007,$,283000.0
08039,2017,$,2052000.0
08039,2012,$,5568000.0
08039,2007,$,4959000.0
08041,2017,$,61000.0
08041,2012,$,140000.0
08041,2007,$,165000.0
08061,2017,$,17541000.0
08061,2012,$,26037000.0
08061,2007,$,33704000.0
08063,2017,$,41172000.0
08063,2012,$,55586000.0
08063,2007,$,46790000.0
08073,2017,$,19071000.0
08073,2012,$,31917000.0
08073,2007,$,28953000.0
08095,2017,$,18630000.0
08095,2012,$,24518000.0
08095,2007,$,20856000.0
08121,2017,$,28823000.0
08121,2012,$,51435000.0
08121,2007,$,42468000.0
08125,2017,$,17740000.0
08125,2012,$,29975000.0
08125,2007,$,30303000.0
08029,2012,$,258000.0
08029,2007,$,79000.0
08033,2012,$,1493000.0
08033,2007,$,1066000.0
08045,2017,$,32000.0
08067,2017,$,175000.0
08067,2012,$,178000.0
08067,2007,$,170000.0
08077,2017,$,949000.0
08077,2012,$,2114000.0
08077,2007,$,1185000.0
08083,2017,$,2639000.0
08083,2012,$,2750000.0
08083,2007,$,428000.0
08085,2017,$,97000.0
08085,2012,$,330000.0
08003,2017,$,687000.0
08003,2007,$,1290000.0
08021,2017,$,170000.0
08021,2007,$,606000.0
08023,2017,$,1255000.0
